ParameterValue,Run,ExecutionTime,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
1750.0,12,1391.1385,833.1370000000001,175.77552100000008,0.39913093124740173,1282.2175425000005,0.397787447786121,48
1750.0,13,1173.9596,775.628,172.92585180952398,0.4020901879939005,1262.3067241666656,0.3994984506883578,49
1750.0,14,1467.3662,799.936,184.1569124285716,0.40402325727724864,1265.0223575,0.39870896087876134,63
2000.0,0,1585.5906,950.2570000000001,197.33842208333374,0.38889185241466234,1453.4751016666658,0.4273239160531128,54
2000.0,1,1678.9708,997.255,204.9457735833332,0.3873843985072354,1485.5565791666659,0.4304340933980299,52
2000.0,2,1583.4178,798.4939999999999,193.9215033333333,0.45226446911310525,1431.191290833331,0.43000258445300404,65
2000.0,3,1688.4759,766.399,190.76028441666665,0.482765587289823,1467.5508458333359,0.4201021461586806,59
2000.0,4,1498.6431,937.557,210.57225424999982,0.38547914242369585,1431.0903766666672,0.417746309328925,65
2000.0,5,1649.4601,832.4580000000001,194.3835889999999,0.4204102889675312,1411.9126433333329,0.4172125431415273,94
2000.0,6,1626.2215,928.608,199.6978040833337,0.40626460609141124,1450.5182916666647,0.42980194571743624,55
2000.0,7,1618.4397,731.844,187.9473367916666,0.4901574743615667,1418.408918333333,0.4159541847520786,55
2000.0,8,1672.058,1012.815,208.39843691666672,0.374385962227389,1466.5785683333338,0.4276886867408171,53
2000.0,9,1546.1309,812.961,211.49459929166682,0.42595265537543187,1431.0895858333324,0.4149774040619413,116
2000.0,10,1563.0085,850.708,208.5813983333333,0.43203506961260485,1451.5719399999994,0.43227546111947285,57
2000.0,11,1633.6784,963.2090000000001,197.3455100416665,0.3823083307984038,1442.0776699999997,0.4213042849129737,54
2000.0,12,1689.6794,958.74,199.14216141666668,0.37324136714159534,1423.4814308333323,0.4291411799493863,72
2000.0,13,2229.4519,843.528,197.15560374999967,0.44644326368932974,1449.7199441666658,0.42852224298657154,52
2000.0,14,2001.5407,981.29,203.0019414583336,0.3673133698159222,1422.5261300000009,0.42778266194380393,59
